pair_id,CUI,label,category,original_cui,start_index,end_index
"24200700-66c7-11e7-a86a-f45c89b91419,ng",C0014335,non-entailment,procedure_diseases,C0023895,,
24224b6e-66c7-11e7-a3c8-f45c89b91419,C0018801,entailment,procedure_diseases,C0018801,16,29
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0585105,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0023890,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0948089,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0020258,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0017168,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0746731,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0242966,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0008311,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0028754,non-entailment,procedure_diseases,C0018801,,
"24224b6e-66c7-11e7-a3c8-f45c89b91419,ng",C0022661,non-entailment,procedure_diseases,C0018801,,
242476d4-66c7-11e7-84e8-f45c89b91419,C0085096,entailment,procedure_diseases,C0085096,16,43
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0027868,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0038454,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0876973,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0003504,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0015544,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0340288,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0024115,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0041952,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0022660,non-entailment,procedure_diseases,C0085096,,
"242476d4-66c7-11e7-84e8-f45c89b91419,ng",C0018802,non-entailment,procedure_diseases,C0085096,,
24251f80-66c7-11e7-a750-f45c89b91419,C0023890,entailment,procedure_diseases,C0023890,12,21
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0014335,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0742078,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0011175,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0162871,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0014179,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0017168,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0020258,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0034065,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0007193,non-entailment,procedure_diseases,C0023890,,
"24251f80-66c7-11e7-a750-f45c89b91419,ng",C0015544,non-entailment,procedure_diseases,C0023890,,
242598ac-66c7-11e7-8cc4-f45c89b91419,C0010054,entailment,procedure_diseases,C0010054,16,39
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0002965,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0878544,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0155668,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0001175,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0014868,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0155626,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0003504,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0041952,non-entailment,procedure_diseases,C0010054,,
"242598ac-66c7-11e7-8cc4-f45c89b91419,ng",C0264714,non-entailment,procedure_diseases,C0010054,,
2426c5ec-66c7-11e7-95db-f45c89b91419,C0018799,entailment,procedure_diseases,C0018799,8,21
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0585105,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0162871,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0239946,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0458219,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0239946,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0031350,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0746883,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0014868,non-entailment,procedure_diseases,C0018799,,
"2426c5ec-66c7-11e7-95db-f45c89b91419,ng",C0040583,non-entailment,procedure_diseases,C0018799,,
242723e8-66c7-11e7-811b-f45c89b91419,C0035078,entailment,procedure_diseases,C0035078,7,20
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0021390,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0037278,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0001175,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0035204,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0024115,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0018802,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0022638,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0340288,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0017168,non-entailment,procedure_diseases,C0035078,,
"242723e8-66c7-11e7-811b-f45c89b91419,ng",C0020538,non-entailment,procedure_diseases,C0035078,,
24290348-66c7-11e7-b98b-f45c89b91419,C0035204,entailment,procedure_diseases,C0035204,18,39
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0014335,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0020676,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0041952,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0042029,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0009319,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0018790,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C1384641,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0403447,non-entailment,procedure_diseases,C0035204,,
"24290348-66c7-11e7-b98b-f45c89b91419,ng",C0038454,non-entailment,procedure_diseases,C0035204,,
2429da28-66c7-11e7-9461-f45c89b91419,C0024115,entailment,procedure_diseases,C0024115,18,37
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0020443,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0012569,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0035078,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0012569,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0162429,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0021390,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0008325,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0020538,non-entailment,procedure_diseases,C0024115,,
"2429da28-66c7-11e7-9461-f45c89b91419,ng",C0018802,non-entailment,procedure_diseases,C0024115,,
242ad842-66c7-11e7-9231-f45c89b91419,C0010054,entailment,procedure_diseases,C0010054,16,39
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0017160,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0162871,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0017160,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0011334,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0008311,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0027051,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0151740,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0028754,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0020538,non-entailment,procedure_diseases,C0010054,,
"242ad842-66c7-11e7-9231-f45c89b91419,ng",C0040558,non-entailment,procedure_diseases,C0010054,,
242c38d0-66c7-11e7-af77-f45c89b91419,C0010054,entailment,procedure_diseases,C0010054,12,35
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0948089,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0015544,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0275518,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0028754,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0037278,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0264490,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0040997,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0155626,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0155668,non-entailment,procedure_diseases,C0010054,,
"242c38d0-66c7-11e7-af77-f45c89b91419,ng",C0042029,non-entailment,procedure_diseases,C0010054,,
242d268a-66c7-11e7-aa61-f45c89b91419,C0022661,entailment,procedure_diseases,C0022661,16,40
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0007193,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0155668,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0023211,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0014179,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0162429,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0042029,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0014179,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0007286,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0008311,non-entailment,procedure_diseases,C0022661,,
"242d268a-66c7-11e7-aa61-f45c89b91419,ng",C0017168,non-entailment,procedure_diseases,C0022661,,
2436291c-66c7-11e7-a2fb-f45c89b91419,C0018939,entailment,procedure_diseases,C0018939,18,38
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0007177,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0040558,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0022660,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0003962,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C1384641,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0035204,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0017160,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0003507,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0014335,non-entailment,procedure_diseases,C0018939,,
"2436291c-66c7-11e7-a2fb-f45c89b91419,ng",C0023212,non-entailment,procedure_diseases,C0018939,,
2436f9d2-66c7-11e7-ad32-f45c89b91419,C0035078,entailment,procedure_diseases,C0035078,16,29
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0018799,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C1145670,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0027051,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0585105,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0032285,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0027765,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0012569,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C1145670,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0458219,non-entailment,procedure_diseases,C0035078,,
"2436f9d2-66c7-11e7-ad32-f45c89b91419,ng",C0022638,non-entailment,procedure_diseases,C0035078,,
24396986-66c7-11e7-87da-f45c89b91419,C0206062,entailment,procedure_diseases,C0206062,24,27
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0746883,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0022116,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0007286,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0085605,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0011860,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0003869,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0007286,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0020258,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C1956346,non-entailment,procedure_diseases,C0206062,,
"24396986-66c7-11e7-87da-f45c89b91419,ng",C0011880,non-entailment,procedure_diseases,C0206062,,
243bc44a-66c7-11e7-b610-f45c89b91419,C0028754,entailment,procedure_diseases,C0028754,15,20
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0340288,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0035204,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0020443,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C1410927,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0151740,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0206062,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0034063,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0031039,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C1510654,non-entailment,procedure_diseases,C0028754,,
"243bc44a-66c7-11e7-b610-f45c89b91419,ng",C0085605,non-entailment,procedure_diseases,C0028754,,
243c8122-66c7-11e7-b9b0-f45c89b91419,C0010054,entailment,procedure_diseases,C0010054,16,39
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0002965,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C1410927,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0035204,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0023890,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0020676,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0007282,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0022660,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0034065,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0019372,non-entailment,procedure_diseases,C0010054,,
"243c8122-66c7-11e7-b9b0-f45c89b91419,ng",C0035204,non-entailment,procedure_diseases,C0010054,,
243e3f24-66c7-11e7-93ec-f45c89b91419,C0856747,entailment,procedure_diseases,C0856747,19,44
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0264490,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0021390,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0264733,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0022661,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0340643,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0264714,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0264490,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0155668,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0340288,non-entailment,procedure_diseases,C0856747,,
"243e3f24-66c7-11e7-93ec-f45c89b91419,ng",C0876973,non-entailment,procedure_diseases,C0856747,,
243f85dc-66c7-11e7-9386-f45c89b91419,C0010054,entailment,procedure_diseases,C0010054,16,39
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0018801,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0004153,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0020676,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C1145670,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0017168,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0019064,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0018802,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0017178,non-entailment,procedure_diseases,C0010054,,
"243f85dc-66c7-11e7-9386-f45c89b91419,ng",C0018939,non-entailment,procedure_diseases,C0010054,,
243fb162-66c7-11e7-9816-f45c89b91419,C0022661,entailment,procedure_diseases,C0022661,16,39
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0008350,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0001175,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0003869,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0007193,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0007177,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0003869,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0030305,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0009319,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0028754,non-entailment,procedure_diseases,C0022661,,
"243fb162-66c7-11e7-9816-f45c89b91419,ng",C0003869,non-entailment,procedure_diseases,C0022661,,
2441b05c-66c7-11e7-8a5c-f45c89b91419,C0018790,entailment,procedure_diseases,C0018790,18,32
"2441b05c-66c7-11e7-8a5c-f45c89b91419,ng",C0878544,non-entailment,procedure_diseases,C0018790,,
"2441b05c-66c7-11e7-8a5c-f45c89b91419,ng",C0023895,non-entailment,procedure_diseases,C0018790,,
"2441b05c-66c7-11e7-8a5c-f45c89b91419,ng",C0020473,non-entailment,procedure_diseases,C0018790,,
